UTC Time,Local Time,City,Country Code,Timezone,AQI,CO,NO2,O3,PM10,PM25,SO2,Clouds,Precipitation,Pressure,Relative Humidity,Temperature,UV Index,Wind Speed,
2025-03-25T03:00:00,3/25/2025 10:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,200,120.8,12,94,116.3,,47,100,0.5,1010,84,22.6,2.5,1,48.67
2025-03-25T04:00:00,3/25/2025 11:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,211,122.9,10,116.3,126.3,,54,98,0,1009,79,23.6,3.3,1.33,51
2025-03-25T05:00:00,3/25/2025 12:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,207,125.1,8,138.7,122.9,,61,94,0,1007,75,24.7,3.9,1.66,58.33
2025-03-25T06:00:00,3/25/2025 13:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,211,127.2,6,161,126.3,,68,96,0,1006,70,25.7,3.5,2,65.67
2025-03-25T07:00:00,3/25/2025 14:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,216,126.4,6.7,164,131.3,,70.3,27,0.25,1005,69,26.3,6.6,2,73
2025-03-25T08:00:00,3/25/2025 15:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,228,125.7,7.3,167,142.9,,72.7,30,0.75,1004,68,26.8,4.4,2,65
2025-03-25T09:00:00,3/25/2025 16:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,237,124.9,8,170,151.3,,75,31,1,1004,68,27.4,2.7,2,69
2025-03-25T10:00:00,3/25/2025 17:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,240,10,146,146,130,,70.3,26,1.5,1004,70,26.8,1.9,1.66,93
2025-03-25T11:00:00,3/25/2025 18:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,180,129.2,15.3,122,89.8,,65.7,24,1.5,1004,73,26.3,1.7,1.33,101
2025-03-25T12:00:00,3/25/2025 19:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,152,131.3,19,98,59,,61,8,1.75,1004,75,25.7,0,1,98.33
2025-03-25T13:00:00,3/25/2025 20:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,138,132.9,20,85.7,52,,58.3,5,0.5,1005,77,24.9,0,1.33,101
2025-03-25T14:00:00,3/25/2025 21:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,117,134.4,21,73.3,45,,55.7,6,0,1006,79,24.1,0,1.66,105
2025-03-25T15:00:00,3/25/2025 22:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,98,136,22,61,38,,53,100,0,1007,81,23.3,0,2,114.33
2025-03-25T16:00:00,3/25/2025 23:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,140.3,22.3,56.7,39.3,,52.3,100,0,1007,85,22.9,0,2,121
2025-03-25T17:00:00,3/26/2025 0:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,103,144.5,22.7,52.3,40.7,,51.7,100,0,1006,88,22.4,0,2,123
2025-03-25T18:00:00,3/26/2025 1:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,107,148.8,23,48,42,,51,100,0,1006,92,22,0,2,78.33
2025-03-25T19:00:00,3/26/2025 2:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,107,143.6,22.7,48.3,42.3,,52.7,100,0,1005,92,21.8,0,2.33,57
2025-03-25T20:00:00,3/26/2025 3:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,107,138.3,22.3,48.7,42.7,,54.3,100,0,1005,93,21.6,0,2.66,49.33
2025-03-25T21:00:00,3/26/2025 4:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,107,133.1,22,49,43,,56,100,0,1004,94,21.4,0,3,41.67
2025-03-25T22:00:00,3/26/2025 5:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,121,125.1,20,52.3,50.8,,51.7,100,0,1005,93,21.5,0,2.33,34
2025-03-25T23:00:00,3/26/2025 6:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,126,117.1,18,55.7,56.3,,47.3,100,0,1005,92,21.7,0.7,1.66,35.33
2025-03-26T00:00:00,3/26/2025 7:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,148,109.1,16,59,66.3,,43,100,0,1006,92,21.8,0.7,1,36.67
2025-03-26T01:00:00,3/26/2025 8:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,152,102.3,14,71.3,71.3,,42.3,100,0,1006,90,22.1,1,1.33,38
2025-03-26T02:00:00,3/26/2025 9:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,171,95.5,12,83.7,88.8,,41.7,100,0,1007,88,22.5,1.7,1.66,38
2025-03-26T03:00:00,3/26/2025 10:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,171,88.7,10,96,88.8,,41,100,0,1007,86,22.8,2.5,2,38
2025-03-26T04:00:00,3/26/2025 11:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,180,88.9,8.3,110.3,97.1,,41.3,95,0,1006,84,23.5,3.3,2.33,38
2025-03-26T05:00:00,3/26/2025 12:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,189,89.1,6.7,124.7,106.3,,41.7,91,0,1005,82,24.3,4.6,2.66,43
2025-03-26T06:00:00,3/26/2025 13:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,197,89.3,5,139,113.8,,42,87,0,1004,80,25,8.2,3,45
2025-03-26T07:00:00,3/26/2025 14:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,203,91.4,6,136.3,118.8,,41,91,0,1003,79,25.1,7.5,2.66,53
2025-03-26T08:00:00,3/26/2025 15:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,195,93.6,7,133.7,111.3,,40,95,0,1002,78,25.1,4.6,2.33,57
2025-03-26T09:00:00,3/26/2025 16:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,195,95.7,8,131,111.3,,39,100,0,1001,78,25.2,2.9,2,71
2025-03-26T10:00:00,3/26/2025 17:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,174,94.9,11,113,88.8,,39,100,0,1002,79,24.9,2,2.33,71
2025-03-26T11:00:00,3/26/2025 18:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,173,94.2,14,95,91.3,,39,100,0,1002,80,24.6,1.8,2.66,77.67
2025-03-26T12:00:00,3/26/2025 19:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,118,93.4,17,77,44,,39,100,0,1002,81,24.3,0,3,85
2025-03-26T13:00:00,3/26/2025 20:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,108,94.3,17.3,72.3,40.7,,41.7,100,0,1002,83,24,0,3,91
2025-03-26T14:00:00,3/26/2025 21:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,99,95.3,17.7,67.7,37.3,,44.3,100,0,1003,85,23.7,0,3,95
2025-03-26T15:00:00,3/26/2025 22:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,91,96.3,18,63,34,,47,100,0,1004,87,23.4,0,3,89
2025-03-26T16:00:00,3/26/2025 23:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,92,97.3,18.3,60.7,35,,47,100,0,1003,89,23.1,0,3,89
2025-03-26T17:00:00,3/27/2025 0:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,94,98.2,18.7,58.3,36,,47,100,0,1003,91,22.8,0,3,73.33
2025-03-26T18:00:00,3/27/2025 1:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,95,99.2,19,56,37,,47,100,0,1003,93,22.5,0,3,73
2025-03-26T19:00:00,3/27/2025 2:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,95,97.9,18.3,56,36.3,,45.3,100,0,1002,92,22.5,0,2.33,42
2025-03-26T20:00:00,3/27/2025 3:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,160,96.5,17.7,56,78.8,,43.7,100,1.75,1002,92,22.6,0,1.66,38.33
2025-03-26T21:00:00,3/27/2025 4:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,93,95.1,17,56,35,,42,100,2,1002,91,22.6,0,1,34.67
2025-03-26T22:00:00,3/27/2025 5:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,110,94.9,16.3,57,45.4,,41.3,91,2,1002,93,22.5,0,0.66,31
2025-03-26T23:00:00,3/27/2025 6:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,150,94.7,15.7,58,67.5,,40.7,83,2,1003,95,22.3,0.6,0.33,31.67
2025-03-27T00:00:00,3/27/2025 7:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,148,94.5,15,59,66.3,,40,75,0.75,1003,96,22.2,0.7,2.4,32.33
2025-03-27T01:00:00,3/27/2025 8:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,142,97.1,13.7,71.7,63.8,,36.3,75,0,1003,96,22.6,1,1,33
2025-03-27T02:00:00,3/27/2025 9:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,142,99.6,12.3,84.3,63.8,,32.7,75,0,1004,96,23,1.8,2,32.67
2025-03-27T03:00:00,3/27/2025 10:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,142,102.1,11,97,63.8,,29,75,0,1004,96,23.4,2.7,3,63
2025-03-27T04:00:00,3/27/2025 11:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,149,112.1,9,126.3,67.1,,31.3,83,0,1003,92,24.1,5.6,3,32
2025-03-27T05:00:00,3/27/2025 12:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,142,122,7,155.7,63.8,,33.7,91,0,1002,88,24.7,10.8,3,39
2025-03-27T06:00:00,3/27/2025 13:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,155,131.9,5,185,73.8,,36,100,0,1001,85,25.4,9.7,3,54
2025-03-27T07:00:00,3/27/2025 14:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,153,137.5,6,183.7,68.8,,40,100,0,1000,85,25.5,7.3,3,53
2025-03-27T08:00:00,3/27/2025 15:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,153,143.2,7,182.3,68.8,,44,100,0,999,85,25.6,5.3,3,51
2025-03-27T09:00:00,3/27/2025 16:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,155,148.8,8,181,73.8,,48,100,0,999,85,25.7,3.4,3,51
2025-03-27T10:00:00,3/27/2025 17:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,160,157.2,12,159,78.8,,49,100,0,999,86,25.3,2,2.66,51
2025-03-27T11:00:00,3/27/2025 18:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,160,165.5,16,137,78.8,,50,100,0,1000,87,24.9,2,2.33,53.67
2025-03-27T12:00:00,3/27/2025 19:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,171,173.9,20,115,88.8,,51,100,0,1000,88,24.5,0,2,51
2025-03-27T13:00:00,3/27/2025 20:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,173,178.6,20.3,101.3,91.3,,52,100,0,1001,89,24.4,0,1.33,59
2025-03-27T14:00:00,3/27/2025 21:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,168,183.3,20.7,87.7,86.3,,53,100,0,1002,90,24.4,0,0.66,55
2025-03-27T15:00:00,3/27/2025 22:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,163,187.9,21,74,81.3,,54,100,0,1002,91,24.3,0,2.8,55
2025-03-27T16:00:00,3/27/2025 23:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,161,180.3,19.7,71,79.6,,50,100,0,1003,92,24.1,0,0.66,59
2025-03-27T17:00:00,3/28/2025 0:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,157,172.7,18.3,68,76.3,,46,100,0,1003,93,23.8,0,1.33,63
2025-03-27T18:00:00,3/28/2025 1:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,157,165.2,17,65,76.3,,42,100,0,1003,94,23.6,0,2,63
2025-03-27T19:00:00,3/28/2025 2:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,150,158,16.7,63,67.5,,39.7,29,0,1003,92,24,0,1.2,71
2025-03-27T20:00:00,3/28/2025 3:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,155,150.8,16.3,61,73.8,,37.3,51,0,1003,90,24.4,0,1.6,73
2025-03-27T21:00:00,3/28/2025 4:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,160,143.6,16,59,78.8,,35,57,0,1004,89,24.9,0,1.2,69
2025-03-27T22:00:00,3/28/2025 5:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,165,153.7,17,55,83.8,,38.7,100,0,1004,87,25.3,0,2,65
2025-03-27T23:00:00,3/28/2025 6:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,168,163.8,18,51,86.3,,42.3,100,0,1004,85,25.7,0.6,2.4,63.67
2025-03-28T00:00:00,3/28/2025 7:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,176,173.9,19,47,93.8,,46,100,0,1004,83,26.1,0.7,2.4,61
2025-03-28T01:00:00,3/28/2025 8:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,168,159.5,17.3,64,86.3,,47,100,0,1004,82,26.5,1,2,61
2025-03-28T02:00:00,3/28/2025 9:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,163,145.1,15.7,81,81.3,,48,100,0,1005,80,26.9,1.7,1.6,54
2025-03-28T03:00:00,3/28/2025 10:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,165,130.7,14,98,83.8,,49,100,0,1005,78,27.4,2.5,1.2,59
2025-03-28T04:00:00,3/28/2025 11:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,168,132.3,12.7,109.3,86.3,,46.3,100,0,1005,77,27.8,3.2,1.2,63
2025-03-28T05:00:00,3/28/2025 12:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,165,133.8,11.3,120.7,83.8,,43.7,100,0,1005,75,28.2,3.4,0.8,67
2025-03-28T06:00:00,3/28/2025 13:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,155,135.4,10,132,63,,41,87,0,1006,74,28.6,3.2,2,69
2025-03-28T07:00:00,3/28/2025 14:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,159,10,10,15.7,62,,8,87,0,1005,74,28.5,2.7,2,75
2025-03-28T08:00:00,3/28/2025 15:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,165,10,10,12.9,80,,7,87,0,1004,74,28.5,1.8,2,69
2025-03-28T09:00:00,3/28/2025 16:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,148,10,10,10.3,80,,9,87,0,1004,74,28.4,1.4,2,65
2025-03-28T10:00:00,3/28/2025 17:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,144,49.5,14,30.8,70.7,,23.3,66,0,1004,77,27.7,1.6,2,67
2025-03-28T11:00:00,3/28/2025 18:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,140,88.9,18,51.4,61.3,,37.7,45,0,1005,81,26.9,1.7,2,69
2025-03-28T12:00:00,3/28/2025 19:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,137,128.4,22,72,52,,52,25,0,1005,84,26.2,0,2,67
2025-03-28T13:00:00,3/28/2025 20:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,171,10,19.7,7.6,72,,6,50,0.333333343,1006,86,25.7,0,2,59
2025-03-28T14:00:00,3/28/2025 21:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,171,10,17.3,7.1,100,,4,75,0,1007,89,25.1,0,2,62
2025-03-28T15:00:00,3/28/2025 22:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,200,10,15,3,108,,5,100,0,1009,91,24.6,0,2,67
2025-03-28T16:00:00,3/28/2025 23:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,228,10,13.3,6.9,114,,4,100,0,1009,91,24.5,0,1.66,53
2025-03-28T17:00:00,3/29/2025 0:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,229,10,11.7,2.5,120,,6.3,100,0,1009,91,24.5,0,1.33,51.67
2025-03-28T18:00:00,3/29/2025 1:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,244,10,10,2.3,126,,7,100,0,1009,91,24.4,0,1,50.33
2025-03-28T19:00:00,3/29/2025 2:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,262,10,9,3.2,140,,1,100,0,1009,93,24.1,0,1.33,49
2025-03-28T20:00:00,3/29/2025 3:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,246,10,8,5.9,128,,1,100,0,1009,94,23.9,0,1.66,71
2025-03-28T21:00:00,3/29/2025 4:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,217,10,7,4.3,106,,1,100,0,1009,96,23.6,0,2,71
2025-03-28T22:00:00,3/29/2025 5:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,172,10,7,9.4,72,,1,91,0,1010,92,21.7,0,2.66,93
2025-03-28T23:00:00,3/29/2025 6:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,169,58.2,7,48.8,77.8,,31.7,83,0,1011,89,19.9,0.6,3.33,114
2025-03-29T00:00:00,3/29/2025 7:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,142,82.3,7,71,63.8,,47,75,0,1013,85,18,0.7,4,115
2025-03-29T01:00:00,3/29/2025 8:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,134,84.6,7.3,71.3,60,,50.3,83,0,1014,82,18.2,1,3.66,126
2025-03-29T02:00:00,3/29/2025 9:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,126,87,7.7,71.7,56.3,,53.7,91,0,1015,78,18.5,1.7,3.33,140
2025-03-29T03:00:00,3/29/2025 10:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,118,89.3,8,72,52.5,,57,100,0,1016,75,18.7,2.5,3,128
2025-03-29T04:00:00,3/29/2025 11:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,112,62.9,7.7,50.8,50,,38.3,100,0,1016,75,18.4,3.2,3,106
2025-03-29T05:00:00,3/29/2025 12:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,36.4,7.3,29.7,45.5,,19.7,100,0,1015,75,18.1,3.5,3,72
2025-03-29T06:00:00,3/29/2025 13:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,93,10,7,8.5,42,,1,100,0,1015,74,17.8,3.2,3,69.33
2025-03-29T07:00:00,3/29/2025 14:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,104,40.7,7.7,32.4,46.3,,25.3,100,0,1015,75,17.6,2.6,2.66,51
2025-03-29T08:00:00,3/29/2025 15:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,71.4,8.3,56.2,43.8,,49.7,100,0,1014,75,17.4,1.8,2.33,48
2025-03-29T09:00:00,3/29/2025 16:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,89,102.1,9,80,37.5,,74,100,0,1014,75,17.2,1.1,2,45
2025-03-29T10:00:00,3/29/2025 17:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,87,103.9,9.3,76.7,36.3,,72.7,100,0,1015,76,16.8,0.7,2.33,42
2025-03-29T11:00:00,3/29/2025 18:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,85,105.6,9.7,73.3,35,,71.3,100,0,1015,77,16.5,0.6,2.66,40
2025-03-29T12:00:00,3/29/2025 19:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,82,107.4,10,70,33.8,,70,100,0,1016,78,16.1,0,3,35.33
2025-03-29T13:00:00,3/29/2025 20:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,82,74.9,10,48.1,33.8,,47,91,0,1017,81,15.6,0,3,32
2025-03-29T14:00:00,3/29/2025 21:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,82,42.5,10,26.1,33.8,,24,83,0,1018,85,15.2,0,3,37
2025-03-29T15:00:00,3/29/2025 22:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,95,10,10,4.2,33,,1,75,0,1019,88,14.7,0,3,35
2025-03-29T16:00:00,3/29/2025 23:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,84,10,9.3,5,27.7,,1,75,0,1019,87,14.5,0,3,30
2025-03-29T17:00:00,3/30/2025 0:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,95,10,8.7,4.2,33,,1,75,0.5,1019,86,14.2,0,3,29
2025-03-29T18:00:00,3/30/2025 1:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,61,10,8,6.7,17,,1,75,0.25,1020,84,14,0,3,28
2025-03-29T19:00:00,3/30/2025 2:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,61,10,10.3,6.7,17,,1,83,0,1019,85,13.9,0,3,27
2025-03-29T20:00:00,3/30/2025 3:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,72,10,12.7,43.6,27.5,,34.3,91,0.5,1019,86,13.9,0,3,27
2025-03-29T21:00:00,3/30/2025 4:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,74,10,15,62,27,,51,100,0.25,1019,87,13.8,0,3,27
2025-03-29T22:00:00,3/30/2025 5:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,69,35.7,13,63.7,24.7,,50,100,0,1020,82,13.9,0,3,33
2025-03-29T23:00:00,3/30/2025 6:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,67,61.3,11,65.3,25,,49,100,0,1021,78,14.1,0.6,3,27.67
2025-03-30T00:00:00,3/30/2025 7:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,59,87,9,67,20,,48,100,0,1021,74,14.2,0.7,3,33
2025-03-30T01:00:00,3/30/2025 8:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,56,87,8.7,69,18.8,,53.7,100,0,1022,71,14.6,1.1,3.33,17
2025-03-30T02:00:00,3/30/2025 9:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,59,87,8.3,71,20,,59.3,100,0,1023,69,15,1.7,3.66,17
2025-03-30T03:00:00,3/30/2025 10:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,59,87,8,73,17,,65,100,0,1023,67,15.4,2.5,4,22
2025-03-30T04:00:00,3/30/2025 11:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,63,87.7,7.7,78.3,22.5,,69.3,100,0,1022,65,16,3.2,3.66,23
2025-03-30T05:00:00,3/30/2025 12:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,67,88.5,7.3,83.7,25,,73.7,100,0,1021,62,16.5,3.5,3.33,20.67
2025-03-30T06:00:00,3/30/2025 13:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,72,89.3,7,89,27.5,,78,100,0,1020,60,17.1,3.2,3,20
2025-03-30T07:00:00,3/30/2025 14:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,76,302,77,10.8,46,,32,100,0,1020,59,17.1,2.6,3,16
2025-03-30T08:00:00,3/30/2025 15:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,80,302,69,9.7,46,,32,100,0,1019,59,17.1,1.8,3,15
2025-03-30T09:00:00,3/30/2025 16:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,61,96.9,8,92,18,,94,100,0,1018,58,17.1,1.1,3,16
2025-03-30T10:00:00,3/30/2025 17:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,78,102.5,10,85.7,31.3,,97.3,75,0,1018,59,16.9,0.7,2.66,16
2025-03-30T11:00:00,3/30/2025 18:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,87,108.2,12,79.3,36.3,,100.7,50,0,1018,59,16.6,0.6,2.33,18
2025-03-30T12:00:00,3/30/2025 19:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,93,113.8,14,73,40,,104,25,0,1018,59,16.4,0,2,20
2025-03-30T13:00:00,3/30/2025 20:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,98,117.9,14.7,68.7,42.5,,104.3,50,0,1019,59,16.3,0,2.33,22
2025-03-30T14:00:00,3/30/2025 21:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,104,122,15.3,64.3,46.3,,104.7,75,0,1020,58,16.3,0,2.66,24
2025-03-30T15:00:00,3/30/2025 22:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,95,126.1,16,60,33,,105,100,0,1021,58,16.2,0,3,26
2025-03-30T16:00:00,3/30/2025 23:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,104,118.7,14.3,61,46.3,,100.7,100,0,1021,58,16,0,2.66,17
2025-03-30T17:00:00,3/31/2025 0:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,63,10,12.7,4.2,46,,2,100,0,1020,58,15.8,0,2.33,25
2025-03-30T18:00:00,3/31/2025 1:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,78,103.9,11,63,31.3,,92,100,0,1020,58,15.6,0,2,29
2025-03-30T19:00:00,3/31/2025 2:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,85,102.9,10.7,62.7,35,,85.7,100,0,1020,59,15.4,0,2,32
2025-03-30T20:00:00,3/31/2025 3:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,76,101.9,10.3,62.3,30,,79.3,100,0,1020,59,15.1,0,2,34
2025-03-30T21:00:00,3/31/2025 4:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,78,101,10,62,26,,73,100,0,1020,60,14.9,0,2,37
2025-03-30T22:00:00,3/31/2025 5:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,76,101,10,62.3,30,,72.3,100,0,1020,62,14.8,0,2.33,33
2025-03-30T23:00:00,3/31/2025 6:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,78,101,10,62.7,31.3,,71.7,100,0,1021,64,14.6,0.6,2.66,37
2025-03-31T00:00:00,3/31/2025 7:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,80,101,10,63,32.5,,71,100,0,1021,66,14.5,0.7,3,18
2025-03-31T01:00:00,3/31/2025 8:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,87,102.1,9.7,64.7,36.3,,75.7,100,0,1021,63,15.2,1.1,3,25
2025-03-31T02:00:00,3/31/2025 9:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,85,103.3,9.3,66.3,35,,80.3,100,0,1022,61,15.8,1.9,3,28
2025-03-31T03:00:00,3/31/2025 10:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,87,104.5,9,68,36.3,,85,100,0,1022,58,16.5,3,3,24
2025-03-31T04:00:00,3/31/2025 11:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,80,105,8.7,75,32.5,,92,95,0,1020,56,17.2,4.6,2,25
2025-03-31T05:00:00,3/31/2025 12:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,80,105.6,8.3,82,32.5,,99,91,0,1019,54,17.9,5,1,24
2025-03-31T06:00:00,3/31/2025 13:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,85,106.2,8,89,35,,106,87,0,1018,52,18.6,5,2,25
