Local Time,UTC Time,City,Country Code,Timezone,AQI,CO,NO2,O3,PM10,PM25,SO2,Clouds,Precipitation,Pressure,Relative Humidity,Temperature,UV Index,Wind Speed
8/28/2025 0:00,2025-08-27T17:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,168,3730.8,55.3,39.9,86.3,69,13.7,13,0,1007,98,24.6,0,0.48
8/28/2025 1:00,2025-08-27T18:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,143,2248,52,48.8,68.5,51.5,13,19,0,1006,99,24.3,0,0.64
8/28/2025 2:00,2025-08-27T19:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,176,2054.7,58.5,39.9,93.8,75,15.8,88,0,1006,99,24.2,0,0.57
8/28/2025 3:00,2025-08-27T20:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,129,2357,71.5,43.8,54,46,20,100,0,1006,98,24.5,0,0.16
8/28/2025 4:00,2025-08-27T21:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,139,1668,71.5,22.2,56,50,21.3,4,0,1006,98,24.4,0,0.06
8/28/2025 5:00,2025-08-27T22:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,141,2146,92,33.7,58.7,50.5,13,5,0,1007,98,24.3,0.8,0.4
8/28/2025 6:00,2025-08-27T23:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,141,2694,108,35.5,65,50.75,17.7,2,0,1008,96,25.1,1.1,0.65
8/28/2025 7:00,2025-08-28T00:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,150,1878,34,77.6,72,54,25,93,0,1008,92,26.2,1.9,0.69
8/28/2025 8:00,2025-08-28T01:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,144,2426,116,9.2,69,51.67,20,6,0,1008,89,27.3,3.1,0.5
8/28/2025 9:00,2025-08-28T02:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,145,2162.5,116,40.6,70.7,52.25,47,100,0,1008,85,28.4,5.8,0.96
8/28/2025 10:00,2025-08-28T03:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,157,1425,17,27.9,78.5,60.33,16.5,100,0.25,1008,81,29.1,7.7,0.96
8/28/2025 11:00,2025-08-28T04:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,106,2239.5,85,28.6,52,37.75,18,100,1,1006,77,29.8,8.1,0.72
8/28/2025 12:00,2025-08-28T05:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,86,1700.5,2,24.3,38,28.5,14.5,76,0,1006,76,30,7.8,0.35
8/28/2025 13:00,2025-08-28T06:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,86,10,62,16.2,36,28.5,32,100,0,1005,76,30,6.2,0.11
8/28/2025 14:00,2025-08-28T07:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,91,1318.3,32,22.9,43.7,31,34,100,0,1004,81,29.1,4.1,0.57
8/28/2025 15:00,2025-08-28T08:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,150,2480,36,27.3,116,53.75,29,0,0,1004,79,29.4,2.2,1.41
8/28/2025 16:00,2025-08-28T09:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,158,79.4,77,14.1,125,61.33,47,0,0,1004,81,29,0.9,1.32
8/28/2025 17:00,2025-08-28T10:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,129,2469.3,39.5,18.2,75,46,25.7,0,0,1004,84,28.1,1,1.26
8/28/2025 18:00,2025-08-28T11:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,105,2817.7,2,25.6,49.7,37.33,13.5,0,0.5,1006,89,27.3,0,0.81
8/28/2025 19:00,2025-08-28T12:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,145,2807,77,11.1,92.3,52.25,25,0,0,1006,91,27,0,0.67
8/28/2025 20:00,2025-08-28T13:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,112,3641,61.7,36.8,54,40,26,0,0,1008,93,26.5,0,0.54
8/28/2025 21:00,2025-08-28T14:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,98,2444.3,46.3,20.8,44.7,34,13.5,0,0,1008,91,26.5,0,0.89
8/28/2025 22:00,2025-08-28T15:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,111,2591,31,5.2,50,39.5,1,0,0,1007,92,26.3,0,0.34
8/28/2025 23:00,2025-08-28T16:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,115,1788.8,30.3,12.8,51.3,41,22.7,0,0,1007,95,25.7,0,0.86
8/29/2025 0:00,2025-08-28T17:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,140,986.6,55,14.1,67,50.33,44.3,0,0,1006,96,25.4,0,1.43
8/29/2025 1:00,2025-08-28T18:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,118,184.4,29,28,52.5,42,66,0,0,1006,96,25.1,0,1.82
8/29/2025 2:00,2025-08-28T19:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,128,1481,42,33.5,61,45.67,24,0,0,1006,95,24.8,0,1.94
8/29/2025 3:00,2025-08-28T20:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,116,1067,55,30.8,50.5,41.33,24,0,0,1006,95,24.8,0,1.89
8/29/2025 4:00,2025-08-28T21:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,128,1097.3,68,26,59.3,45.75,13,0,0,1008,94,24.4,0,1.86
8/29/2025 5:00,2025-08-28T22:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,119,1558.3,68,65,56.3,42.33,13.5,0,0,1008,94,24.3,0.9,1.85
8/29/2025 6:00,2025-08-28T23:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,153,1923.3,36.7,29,68.8,55,14,0,0,1008,91,25.3,1,2.57
8/29/2025 7:00,2025-08-29T00:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,151,2336.3,21,30.5,75.3,56.25,14.5,0,0,1009,85,26.5,1.3,3.89
8/29/2025 8:00,2025-08-29T01:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,157,2223,52.7,41.5,85,61,14,0,0,1010,81,27.1,3.2,4.13
8/29/2025 9:00,2025-08-29T02:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,145,1629,84.3,6.1,66,52,1,52,0,1009,83,27,4,3.8
8/29/2025 10:00,2025-08-29T03:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,173,3491,116,14.4,300.5,162.67,17.5,100,0,1008,77,28.4,3.4,3.82
8/29/2025 11:00,2025-08-29T04:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,155,2662.3,103,14.7,79,59,1,5,0,1008,74,29.8,3.6,3.92
8/29/2025 12:00,2025-08-29T05:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,263,962,92,35.9,244,140.25,20.3,13,0.75,1006,74,30.5,3.3,3.68
8/29/2025 13:00,2025-08-29T06:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,252,1005,77,15.3,224,132,9.7,100,0.75,1006,74,30.3,2.7,3.47
8/29/2025 14:00,2025-08-29T07:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,233,966.5,77,30.3,207.7,118,18,100,0.5,1006,82,28.7,1.8,3.24
8/29/2025 15:00,2025-08-29T08:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,231,864,77,33.9,205.3,116.5,17.3,47,0.25,1006,83,27.8,1.1,3.67
8/29/2025 16:00,2025-08-29T09:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,59,2396.7,9,31.7,22,16.25,9.7,91,0.25,1006,87,27,0.7,3.17
8/29/2025 17:00,2025-08-29T10:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,65,2088,11.3,32.2,25,19,1,91,0,1006,91,26.2,0.6,2.17
8/29/2025 18:00,2025-08-29T11:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,82,2305,13.7,48.6,37.5,26.67,14,84,0.25,1007,93,25.9,0,2.02
8/29/2025 19:00,2025-08-29T12:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,74,104.5,16,50,28.8,23,80,59,0.5,1008,93,25.8,0,2.12
8/29/2025 20:00,2025-08-29T13:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,1880,16,17.5,49.7,35.5,15,99,0.5,1008,93,25.6,0,2.4
8/29/2025 21:00,2025-08-29T14:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,99,1127.5,16,15,44.7,34.5,14,80,0.25,1008,92,26,0,2.45
8/29/2025 22:00,2025-08-29T15:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,123,927,16,22.8,58.5,44,14,78,0,1008,92,25.7,0,3.08
8/29/2025 23:00,2025-08-29T16:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,123,856.8,14.7,25.1,55,44,13.7,100,0.5,1008,92,25.5,0,3.3
8/30/2025 0:00,2025-08-29T17:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,112,1673.5,13.3,52.4,53.5,39.67,13,31,0.75,1007,92,25.2,0,3.28
8/30/2025 1:00,2025-08-29T18:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,93,716.3,12,29.7,41.3,31.75,13,34,0.25,1006,92,25.2,0,3.12
8/30/2025 2:00,2025-08-29T19:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,77,847.3,9,19.2,33.3,24.5,9,5,0,1006,92,25.3,0,3.18
8/30/2025 3:00,2025-08-29T20:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,76,439,3,20.1,32.3,24.25,1,4,0.25,1006,92,25.3,0,2.94
8/30/2025 4:00,2025-08-29T21:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,65,745.5,3,54.1,25.5,19,13,9,0,1006,92,25.2,0,2.89
8/30/2025 5:00,2025-08-29T22:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,66,681,4.7,48.9,26.2,19.33,11.8,99,0,1007,92,25.3,0.6,2.82
8/30/2025 6:00,2025-08-29T23:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,52,573,6.3,66.5,17.5,13,13.5,98,0,1007,91,25.7,0.8,3.07
8/30/2025 7:00,2025-08-30T00:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,67,552,8,38.5,27.7,20,9.3,97,0,1008,90,26.5,1.3,3.3
8/30/2025 8:00,2025-08-30T01:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,69,916,7,73.5,28,21,26,5,0.25,1008,85,27.9,2,3.86
8/30/2025 9:00,2025-08-30T02:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,81,233.4,6,79.5,38.3,26.5,3.8,0,0.25,1007,83,29.2,2.9,3.83
8/30/2025 10:00,2025-08-30T03:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,88,74.1,5,100,43.7,29.75,1,100,0,1006,77,29.5,3.5,4.45
8/30/2025 11:00,2025-08-30T04:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,88,781,5.3,11.9,49,29.5,1,100,0,1006,76,29.9,3.6,4.01
8/30/2025 12:00,2025-08-30T05:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,78,962,5.7,58,35,25,12.5,0,0.25,1006,77,29.9,3.3,3.7
8/30/2025 13:00,2025-08-30T06:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,77,843.5,6,32.1,34,24.67,13,100,0,1004,79,29.7,2.6,3.24
8/30/2025 14:00,2025-08-30T07:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,67,633,6,21.6,26,20,13,100,0,1004,77,30.3,1.8,3.2
8/30/2025 15:00,2025-08-30T08:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,64,899.3,6,36,24.3,18.33,13,0,0.75,1004,82,29.5,1.1,2.72
8/30/2025 16:00,2025-08-30T09:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,55,1293.3,6,18.5,19.3,14.33,10,0,0.75,1005,81,28.9,0.7,2.85
8/30/2025 17:00,2025-08-30T10:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,63,1071.4,4.3,20.8,22.5,18,11.2,0,1,1006,85,28.2,0.6,2.03
8/30/2025 18:00,2025-08-30T11:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,74,849.6,2.7,23.1,28.8,23,12.3,0,0.5,1006,86,27.6,0,1.84
8/30/2025 19:00,2025-08-30T12:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,71,627.7,1,25.5,28.3,21.5,13.5,0,0,1007,85,27.2,0,1.64
8/30/2025 20:00,2025-08-30T13:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,60,1020,1,18.6,22.3,16.5,13.5,0,0.75,1008,86,26.8,0,1.64
8/30/2025 21:00,2025-08-30T14:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,47,1093,8,6,22.7,11.33,27.5,5,1.5,1008,92,26.1,0,0.99
8/30/2025 22:00,2025-08-30T15:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,29,1248,14,37,9,7,1,1,1.5,1008,92,26,0,0.57
8/30/2025 23:00,2025-08-30T16:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,51,1713.5,14.3,21.7,18.5,12.33,13,1,0.5,1008,92,26,0,0.33
8/31/2025 0:00,2025-08-30T17:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,59,870,14.7,58,21,16,24,8,0.25,1008,94,25.6,0,0.53
8/31/2025 1:00,2025-08-30T18:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,102,82.3,15,26,37,36,36,100,0,1007,96,25.2,0,0.65
8/31/2025 2:00,2025-08-30T19:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,54,1016.3,15.3,41.5,18.3,14,13,64,0,1006,97,25.1,0,0.67
8/31/2025 3:00,2025-08-30T20:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,53,612.3,15.7,27.8,17.7,13.33,8.7,100,0,1007,97,24.9,0,0.88
8/31/2025 4:00,2025-08-30T21:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,52,770,16,23.2,16.5,13,1,100,0,1008,97,24.8,0,0.97
8/31/2025 5:00,2025-08-30T22:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,72,618,15.3,87.4,29,22,24,0,0,1008,97,24.8,0.6,0.91
8/31/2025 6:00,2025-08-30T23:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,81,836,14.7,54.3,28.5,26.33,13.5,0,0,1008,96,25.4,0.7,1.31
8/31/2025 7:00,2025-08-31T00:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,98,82.3,14,28,42.5,34,37,0,0,1008,93,26.2,1.2,1.53
8/31/2025 8:00,2025-08-31T01:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,76.1,12,43,43.8,35,43.3,0,0,1009,92,26.9,1.9,1.45
8/31/2025 9:00,2025-08-31T02:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,78,953.7,2,40,33.3,25,10,86,0,1008,88,28.1,2.7,1.68
8/31/2025 10:00,2025-08-31T03:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,65,63.6,8,73,23.8,19,56,0,0,1008,85,28.9,3.4,1.68
8/31/2025 11:00,2025-08-31T04:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,64,875,2,32.7,24.5,18.67,13.5,0,0.25,1008,85,28.7,3.7,1.32
8/31/2025 12:00,2025-08-31T05:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,62,728.3,2,28.9,20.5,17.33,13,0,0.75,1006,87,28.7,3.4,1.52
8/31/2025 13:00,2025-08-31T06:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,65,506.3,2,32.5,25,18.75,9.3,0,1.75,1006,82,29.9,2.7,1.73
8/31/2025 14:00,2025-08-31T07:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,64,1210,4,33.5,27,18.67,14,0,0,1004,81,29.7,1.8,2.43
8/31/2025 15:00,2025-08-31T08:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,61,1164.1,6,17.4,27,16.92,16.4,0,0,1004,83,29.1,1.1,2.05
8/31/2025 16:00,2025-08-31T09:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,59,1493,8,9.9,28,16,20,23,0,1005,85,28.4,0.7,1.51
8/31/2025 17:00,2025-08-31T10:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,64,1088,5.7,34.3,23,18.5,26,30,0,1006,89,27.8,0.6,0.64
8/31/2025 18:00,2025-08-31T11:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,63,1282,2,23.2,20.5,18,14.5,38,0,1006,90,27.2,0,0.62
8/31/2025 19:00,2025-08-31T12:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,82,2132,1,26.2,35.3,26.75,14,35,0,1006,94,26.5,0,0.85
8/31/2025 20:00,2025-08-31T13:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,84,2249.7,2,26.8,38.7,27.75,14.5,27,1.25,1007,95,26.3,0,1.06
8/31/2025 21:00,2025-08-31T14:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,47,1637,1.7,101.9,11,8,1,59,1.75,1008,96,26,0,1.12
8/31/2025 22:00,2025-08-31T15:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,99,2121,2,18.9,52.5,34.67,13.5,100,1.5,1008,96,25.8,0,0.94
8/31/2025 23:00,2025-08-31T16:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,74,1285,8,23.5,41.5,23,27,37,0.25,1007,97,25.7,0,0.83
9/1/2025 0:00,2025-08-31T17:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,90,836,22.7,43.5,42.5,30.33,12.5,0,0,1006,97,25.5,0,0.95
9/1/2025 0:00,2025-08-31T17:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,90,836,31.3,43.5,42.5,30.33,12.5,0,0,1006,97,25.4,0,1.13
9/1/2025 1:00,2025-08-31T18:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,106,653,33,34.9,48,37.67,13.5,0,0,1006,96,25.3,0,1.24
9/1/2025 2:00,2025-08-31T19:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,672,31,34.9,46.7,35,13.5,0,0,1006,97,25.3,0,1.23
9/1/2025 3:00,2025-08-31T20:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,138,637.3,29,3.9,68,49.5,2,0,0.25,1006,96,25.2,0,1.23
9/1/2025 4:00,2025-08-31T21:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,104,629.5,27,30.7,41.5,37,24,0,0,1006,95,25,0.6,1.02
9/1/2025 5:00,2025-08-31T22:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,128,1174.7,24.7,71.8,59.3,45.75,8.7,28,0,1007,94,25.3,0.7,1.05
9/1/2025 6:00,2025-08-31T23:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,132,290.8,22.3,14.4,61.5,47.33,49.3,28,0.25,1007,94,25.3,1.1,1.05
9/1/2025 7:00,2025-09-01T00:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,131,121.4,20,35,58.8,47,62,100,0.25,1008,89,26.8,1.9,1.92
9/1/2025 8:00,2025-09-01T01:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,130,1015.5,16.3,28.4,62.3,46.67,10,100,0.75,1007,89,27.4,2.7,1.61
9/1/2025 9:00,2025-09-01T02:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,114,1594,12.7,96.8,45,40.5,1,81,0.75,1006,87,28.1,3.3,1.49
9/1/2025 10:00,2025-09-01T03:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,140,1099,9,33.5,68,50.33,14.5,48,0,1006,85,28.9,3.6,1.27
9/1/2025 11:00,2025-09-01T04:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,132,2014,7.7,36.8,62,47.33,13.5,33,0.75,1005,81,30.1,3.3,0.77
9/1/2025 12:00,2025-09-01T05:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,142,408.7,6.3,93.8,63.8,51,5.5,28,0,1004,80,29.8,2.7,0.7
9/1/2025 13:00,2025-09-01T06:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,121,63.6,5,124,57,43.25,1,0,1.25,1004,84,28.6,1.8,1.81
9/1/2025 14:00,2025-09-01T07:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,85,1494.5,6,31.3,37,28,13,100,1.75,1004,88,28,1.1,0.76
9/1/2025 15:00,2025-09-01T08:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,76,857,7,61.5,24,24,1,100,1.75,1004,89,27.4,0.7,0.64
9/1/2025 16:00,2025-09-01T09:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,78,1478.5,8,30.2,28.3,25,9.3,100,1.75,1005,92,27.1,0.7,0.69
9/1/2025 17:00,2025-09-01T10:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,68,3042.5,1,27.2,21.3,20.25,9.3,100,0.75,1006,94,26.7,0,0.79
9/1/2025 18:00,2025-09-01T11:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,46,2959.5,20,27.6,11,11,2,78,0,1006,95,26.3,0,0.73
9/1/2025 19:00,2025-09-01T12:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,114,3700,26,26.3,56,40.67,15,50,0,1006,95,26.1,0,0.57
9/1/2025 20:00,2025-09-01T13:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,104,2710,17.7,20.8,49,37,1,0,0,1006,93,26.6,0,0.21
9/1/2025 21:00,2025-09-01T14:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,119,2549,1,22.5,57,42.33,14.5,0,0,1006,93,26.5,0,0.21
9/1/2025 22:00,2025-09-01T15:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,111,1764,1,21.2,49.5,39.33,14,0,0,1006,94,26.3,0,0.15
9/1/2025 23:00,2025-09-01T16:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,129,1246.2,13.3,47.8,63,46,25,0,0,1006,95,26.1,0,0.41
9/2/2025 0:00,2025-09-01T17:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,90,1385,1,20.5,35.7,30.75,9,0,0,1006,97,25.7,0,0.67
9/2/2025 1:00,2025-09-01T18:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,95,210.7,38,13,41.3,33,67,0,0,1006,97,25.5,0,0.93
9/2/2025 2:00,2025-09-01T19:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,98,667.1,36.3,28,41.2,34,53,0,0,1006,97,25.7,0,1.07
9/2/2025 3:00,2025-09-01T20:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,78,1422.5,34.7,41.6,29,25,12.5,0,0,1006,98,25.4,0,1.17
9/2/2025 4:00,2025-09-01T21:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,102,1580,33,58,41,36,25,0,0,1006,98,25.4,0.9,1.09
9/2/2025 5:00,2025-09-01T22:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,1675.5,28,46.1,41,35,13.5,0,0,1006,96,26.1,1.1,1.21
9/2/2025 6:00,2025-09-01T23:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,109,1921,23,53.9,47,38.67,14,0,0,1007,91,27.4,1.7,1.54
9/2/2025 7:00,2025-09-02T00:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,110,1980.5,18,40.5,52.5,39,14,0,0,1008,88,28.2,3.3,1.51
9/2/2025 8:00,2025-09-02T01:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,142,1343.7,16,53.7,63.8,51,33,0,0,1008,86,29,5,1.21
9/2/2025 9:00,2025-09-02T02:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,112,676,14,51,46.5,39.67,14,0,0,1007,82,29.8,7,1.11
9/2/2025 10:00,2025-09-02T03:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,104,70,12,80,46.3,37,71,0,0,1006,80,30.5,7.5,1.71
9/2/2025 11:00,2025-09-02T04:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,72,721,10.3,29.5,29,22,13,24,0,1005,77,30.8,7.4,1.67
9/2/2025 12:00,2025-09-02T05:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,64,2310.5,8.7,35.7,24,18.33,13.5,0,0,1004,75,31.2,6.2,1.57
9/2/2025 13:00,2025-09-02T06:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,89,1721.5,7,43.1,40,30,13.5,0,0,1004,74,31.4,4,2.25
9/2/2025 14:00,2025-09-02T07:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,80,1174.7,7.3,77.4,32.5,26,30,30,0,1004,74,30.7,2.1,2.34
9/2/2025 15:00,2025-09-02T08:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,88,1312.5,7.7,41.2,41,29.67,14,35,1.25,1004,81,29.5,0.9,2.36
9/2/2025 16:00,2025-09-02T09:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,89,81.1,8,146,37.5,30,63,76,0,1004,85,28.9,0.8,1.89
9/2/2025 17:00,2025-09-02T10:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,95,10,6,105.8,41.3,33,46.5,0,0,1005,89,28.1,0,1.66
9/2/2025 18:00,2025-09-02T11:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,76,1191.3,4,26.6,25,24,14,0,0,1006,90,27.6,0,1.85
9/2/2025 19:00,2025-09-02T12:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,79,1990.5,2,25.4,34,25.5,13.5,0,0,1006,91,27.3,0,2
9/2/2025 20:00,2025-09-02T13:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,91,976.5,2,32,37,31,2,0,0,1007,93,27.3,0,1.86
9/2/2025 21:00,2025-09-02T14:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,75,1281.5,2,32.7,37,23.5,26,0,0,1007,94,27.1,0,1.79
9/2/2025 22:00,2025-09-02T15:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,108,1915,2,20.5,38.5,38.5,14,0,0,1007,94,26.8,0,1.58
9/2/2025 23:00,2025-09-02T16:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,171,1569.8,11,27.9,88.8,71,13.5,0,0,1006,94,26.4,0,1.2
9/3/2025 0:00,2025-09-02T17:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,99,1394,20,47.2,46.5,34.5,13,0,0,1006,94,26,0,0.89
